ID,rep_ID,phylum,class,order,family,genus,species,strandedness
u111421,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111422,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111431,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111434,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111446,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111459,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111469,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111477,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111488,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111496,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111581,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111590,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111610,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111689,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111774,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111780,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111847,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111913,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111957,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111958,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111969,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111972,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u111993,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112157,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112315,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112345,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112369,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112425,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112433,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112437,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112442,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112518,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112595,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112601,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112638,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112670,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112694,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112709,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112865,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u112975,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113069,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113103,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113131,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113132,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113147,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113156,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113180,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113202,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113207,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113222,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113228,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113255,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113293,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113299,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113302,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113329,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113334,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113339,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113348,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113350,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113360,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113386,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113440,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113442,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113477,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113510,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113511,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113535,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113547,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113557,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113574,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113578,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113604,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113607,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113619,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113645,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113655,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113657,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113658,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113664,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113760,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113798,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113951,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113976,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u113988,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114039,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114042,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114060,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114215,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114229,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114310,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114324,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114336,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114338,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114339,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114340,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114379,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114414,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114450,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114452,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114458,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114465,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114479,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114488,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114514,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114531,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114603,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114604,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114624,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114641,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114667,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114678,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114710,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114725,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114744,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114929,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u114946,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115020,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115031,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115040,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115045,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115064,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115065,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115094,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115154,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115222,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115252,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115265,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115277,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115289,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115314,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115330,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115378,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115390,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115394,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115423,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115426,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115484,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115490,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115516,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115550,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115561,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115566,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115573,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115593,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115601,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115608,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115627,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115674,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115680,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115695,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115819,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115823,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115868,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115923,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115983,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u115991,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116005,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116009,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116030,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116032,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116037,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116038,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116040,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116065,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116070,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116073,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116130,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116176,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116201,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116212,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116235,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116236,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116242,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116250,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116265,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116277,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116309,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116334,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116378,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116396,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116400,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116413,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116427,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116455,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116606,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116617,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116637,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116705,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116706,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116708,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116726,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116759,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116775,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116809,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116817,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116850,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116852,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116855,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116858,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116896,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116964,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u116967,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117023,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117026,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117035,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117054,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117069,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117071,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117076,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117079,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117081,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117084,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117085,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117091,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117108,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117110,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117114,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117211,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117214,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117217,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117224,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117248,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117259,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117311,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117337,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117356,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117357,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117387,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117392,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117396,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117426,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117471,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117475,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117497,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117529,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117537,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117538,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117542,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117548,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117559,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117585,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117620,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117664,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117680,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117691,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117756,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117780,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117788,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117803,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117853,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117894,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u117897,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118031,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118054,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118071,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118141,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118151,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118193,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118203,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118233,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118472,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118505,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118530,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118573,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118640,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118642,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118728,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118786,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118803,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118806,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118869,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118890,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118897,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118911,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u118916,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119009,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119024,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119071,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119107,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119183,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119187,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119210,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119246,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119265,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119295,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119296,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119304,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119308,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119389,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119395,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119418,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119426,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119458,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119459,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119528,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119574,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119594,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119622,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119696,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119697,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119725,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119726,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119739,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119746,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119764,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119770,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119786,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119837,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119841,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119847,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119885,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u119908,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120034,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120099,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120114,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120215,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120262,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120308,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120314,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120354,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120438,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120449,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120463,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120468,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120482,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120529,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120563,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120584,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120592,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120605,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120616,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120618,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120622,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120634,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120638,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120641,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120654,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120662,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120672,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120702,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120715,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120744,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120759,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120766,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120778,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120786,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120819,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
u120834,u100012,Lenarviricota,Allassoviricetes,.,.,.,.,+ssRNA
